,r,s,p,elevation
118,121.15457335438917,23.203449513423877,118.0,2060.9416015598204
119,121.16435802357557,23.203442743816943,119.0,1873.7313052129923
120,121.1741426917265,23.203435369104703,120.0,1698.9842190085312
121,121.18392735875341,23.20342738928744,121.0,1411.7854328389785
122,121.19371202456769,23.203418804365455,122.0,1364.4092926533647
123,121.20349668908071,23.20340961433909,123.00000000000001,910.5679989955134
124,121.21328135220391,23.203399819208673,123.99999999999999,538.5543941190264
125,121.22306601384867,23.2033894189746,124.99999999999999,559.6280627164897
126,121.23285067392642,23.203378413637253,126.0,521.1671288207459
127,121.24263533234858,23.20336680319707,127.0,405.03847854912954
128,121.25241998902652,23.203354587654474,128.0,239.6485510220911
129,121.26220464387164,23.203341767009945,129.0,208.73409814329295
130,121.27198929679541,23.203328341263973,130.0,209.70726768579283
131,121.2817739477092,23.20331431041706,131.0,237.07424338509546
132,121.2915585965244,23.203299674469758,132.0,291.94785170558634
133,121.30134324315244,23.20328443342262,133.0,364.0511777902888
134,121.31112788750471,23.203268587276224,134.0,510.5729061839665
135,121.32091252949266,23.20325213603117,135.0,764.2989388191988
136,121.33069716902767,23.203235079688106,136.0,857.2599999936407
137,121.34048180602116,23.203217418247668,137.0,1056.9101087256058
138,121.3502664403845,23.203199151710546,138.0,1067.5710689084897
139,121.36005107202917,23.20318028007742,139.0,623.895648085925
140,121.36983570086653,23.203160803349018,140.0,399.0614305254669
141,121.37962032680802,23.203140721526093,141.0,254.09321635097785
142,121.38940494976504,23.203120034609398,142.0,53.67412457413252
143,121.39918956964898,23.20309874259974,143.0,-6.557683730688729
144,121.40897418637128,23.203076845497918,144.0,-18.00043494717207
145,121.41875879984337,23.20305434330477,145.0,-25.200274650165937
146,121.42854340997663,23.203031236021168,146.0,-37.367023988323766
147,121.4383280166825,23.203007523647987,147.0,-51.25817601011767
148,121.44811261987233,23.20298320618613,148.0,-78.91379540852462
149,121.45789721945765,23.202958283636534,149.0,-110.24099520218843
150,121.46768181534979,23.20293275600015,150.0,-198.80867463283928
151,121.47746640746018,23.202906623277944,151.0,-358.4083971484974
152,121.48725099570026,23.202879885470928,152.0,-588.5025900789383
153,121.49703557998143,23.202852542580114,153.0,-829.3693956641725
154,121.50682016021511,23.202824594606554,154.0,-1062.9920661823653
155,121.51660473631274,23.20279604155131,155.0,-1235.656066661894
156,121.5263893081857,23.202766883415485,156.0,-1378.0495709705426
157,121.53617387574543,23.202737120200172,157.0,-1472.666975367153
158,121.54595843890336,23.20270675190653,158.0,-1526.215650039452
159,121.5557429975709,23.202675778535713,159.0,-1553.3843848177492
160,121.56552755165949,23.202644200088894,160.0,-1558.206712708911
161,121.57531210108053,23.202612016567294,161.0,-1542.9255230977333
162,121.58509664574544,23.202579227972134,162.0,-1515.6704419063533
163,121.59488118556568,23.202545834304672,163.0,-1479.7922302186544
164,121.60466572045264,23.202511835566177,164.0,-1438.6501302303934
165,121.61445025031777,23.20247723175796,165.0,-1398.7089022266136
166,121.6242347750725,23.202442022881336,166.0,-1360.757026547
167,121.63401929462819,23.202406208937653,167.0,-1340.9632114641422
168,121.64380380889637,23.202369789928273,168.0,-1347.6745009836916
169,121.65358831778838,23.202332765854603,169.0,-1400.5292838242572
170,121.66337282121572,23.202295136718043,170.0,-1493.48847905434
171,121.67315731908978,23.202256902520034,171.0,-1606.7321712575545
172,121.68294181132204,23.20221806326204,172.0,-1741.1903977047593
173,121.69272629782384,23.20217861894555,173.0,-1898.2552576977334
174,121.70251077850669,23.20213856957206,174.0,-2074.6783760619633
175,121.712295253282,23.20209791514311,175.0,-2271.587689790805
176,121.72207972206121,23.202056655660247,176.0,-2492.370910658783
177,121.73186418475575,23.202014791125055,177.0,-2706.419576391943
178,121.74164864127707,23.20197232153913,178.0,-2905.886065065146
179,121.7514330915366,23.20192924690409,179.0,-3020.9076227943874
180,121.76121753544575,23.20188556722159,180.0,-3193.0586707127077
181,121.771001972916,23.20184128249329,181.0,-3460.007672781993
182,121.7807864038588,23.201796392720897,182.0,-3666.855336181896
183,121.79057082818555,23.201750897906113,183.0,-3769.1199697273946
184,121.80035524580771,23.201704798050685,184.0,-3746.4239444150235
185,121.81013965663674,23.201658093156365,185.0,-3681.033319970286
186,121.81992406058406,23.201610783224943,186.0,-3661.58981818746
187,121.82970845756113,23.20156286825823,187.0,-3736.096252766803
188,121.83949284747939,23.20151434825805,188.0,-3575.3789099663813
189,121.8492772302503,23.201465223226265,189.0,-3519.0941805440793
190,121.8590616057853,23.20141549316475,190.0,-3490.038481875969
191,121.86884597399583,23.201365158075408,191.0,-3552.2975972967265
192,121.87863033479336,23.201314217960146,192.0,-3675.984914916986
193,121.88841468808933,23.201262672820935,193.0,-3807.432712764992
194,121.89819903379521,23.20121052265973,194.0,-3818.627801006854
195,121.90798337182243,23.20115776747852,195.0,-3792.701186976257
196,121.91776770208246,23.201104407279338,196.0,-3736.6051963186105
197,121.92755202448677,23.20105044206421,197.0,-3756.484657563731
198,121.9373363389468,23.2009958718352,198.0,-3783.235026132237
199,121.94712064537401,23.200940696594397,199.0,-3780.686488178019
200,121.95690494367987,23.200884916343906,200.0,-3808.6580039882383
201,121.96668923377587,23.20082853108586,201.0,-3868.1189004405496
202,121.9764735155734,23.200771540822416,202.0,-3903.485205384749
203,121.98625778898396,23.200713945555744,203.0,-3954.165730740131
204,121.99604205391907,23.200655745288053,204.0,-3973.385010439144
205,122.0058263102901,23.200596940021565,205.0,-4026.707987833771
206,122.01561055800859,23.200537529758524,206.0,-4080.7052414141517
207,122.02539479698599,23.200477514501205,207.0,-4126.098914629579
208,122.03517902713375,23.200416894251898,208.0,-4190.198415572937
209,122.04496324836337,23.200355669012925,209.0,-4229.0727433925085
210,122.05474746058634,23.200293838786614,210.0,-4268.9854553246505
211,122.06453166371408,23.200231403575337,211.0,-4316.916182830568
212,122.07431585765809,23.200168363381476,212.0,-4342.351345489052
213,122.08410004232987,23.20010471820745,213.0,-4395.090597784638
214,122.09388421764088,23.20004046805567,214.0,-4428.429103828838
215,122.10000000000032,23.199999999999992,214.62506925301415,-4452.3398437515125
