,0,1
354,124.07931068733522,14.13
355,141.928991091054,13.02
356,126.26448030446353,47.88
357,111.52383592754394,45.1
358,107.97517117281959,50.37
359,102.99193933943931,12.39
360,173.30397579607404,17.53
361,105.50650453505484,12.6
362,138.903198956866,77.02
363,155.35324276562108,104.95
364,135.8772462245245,4.8
365,172.80568714501706,104.36
366,179.3903087256457,19.38
367,134.42451645310365,32.08
368,143.98793665988592,9.97
369,102.98961486253846,17.89
370,165.64690712380212,110.46
371,194.48756429500642,20.52
372,136.23794908469844,23.64
373,137.98915171032635,4.64
374,169.48464160723088,109.73
375,158.71240877059563,15.11
376,126.61428091860351,48.36
377,136.05813301104047,42.04
378,139.11784682761737,33.0
379,141.82798119267548,16.83
380,136.48549823977694,4.49
381,117.64336728168423,30.37
382,121.88051574109531,25.69
383,162.98749292607934,21.6
384,114.62775536999587,36.5
385,110.49475340890339,21.31
386,143.0188829198507,29.86
387,108.27315086410128,8.96
388,110.17435787204353,7.49
389,109.4549486472809,8.56
390,107.5538019087549,8.8
391,108.3245423007217,8.62
392,104.39913320924403,6.16
393,108.09845149822135,8.84
394,105.44771215784068,9.94
395,103.85531197210445,11.58
396,135.78444956460194,2.73
397,107.0498131508604,45.06
398,129.92205319925947,60.97
399,119.3386248121949,23.42
400,103.65675565201727,39.61
401,150.80670932396825,16.24
402,121.97557155758746,13.88
403,159.64612629760558,30.1
404,141.6372245455366,9.02
405,137.86641015891988,31.1
406,143.96764069997107,81.66
407,122.77169646926342,54.35
408,149.93198454748983,35.43
409,169.43758505736162,95.38
410,105.16973879737517,10.61
411,105.29118882439292,12.64
412,106.55622555581726,10.63
413,104.32364810109769,11.44
414,145.77837846277046,21.72
415,104.57097263456441,11.28
416,143.69617074166675,30.01
417,104.19078615079292,23.85
418,105.73399654933726,11.46
419,141.7969077663755,22.58
420,139.82933742154847,9.44
421,122.87943046501026,25.44
422,171.18522884298474,103.83
423,174.22448815564155,31.75
424,104.36888212917282,9.84
425,133.1047089295074,32.2
426,186.60363931871794,9.47
427,122.9685009790197,31.77
428,158.31717880951553,96.05
429,123.43700183740131,41.78
430,122.64550343357665,11.25
431,108.79702223416945,26.51
432,118.05309304444951,28.72
433,104.06085096547153,12.36
434,125.3516292566745,25.11
435,104.05741479846047,12.46
436,144.5896278122609,18.92
437,145.53219770050993,24.26
438,156.54474627037973,102.62
439,126.37129475725968,32.02
440,118.09567292232684,31.37
441,105.0342537691269,10.79
442,110.58725074917166,39.72
443,141.1615182359579,22.42
444,172.98141633761927,14.45
445,115.85905276706927,53.91
446,152.42161508905298,22.46
447,130.91463911578734,19.78
448,177.84784476256692,106.38
449,116.37590808397627,48.52
450,200.62618710813516,37.79
451,139.89130292222669,16.78
452,129.16517464115782,36.19
453,139.41331085149636,69.83
454,118.51669139025398,17.59
455,131.49480131671325,19.16
456,139.41321521935106,6.69
457,118.06620705321001,17.1
458,116.86024044426449,31.37
459,115.36863037124623,31.67
460,127.70370324073667,13.29
461,153.3262695218617,26.89
462,146.28638055489304,20.88
463,160.24858891351147,24.33
464,111.30617350053623,9.91
465,147.48570715930947,30.98
466,122.94717053486755,25.76
467,139.1994691880741,23.73
468,126.95225845564588,35.11
469,146.08245008086607,7.18
470,156.22129706365382,23.85
471,157.55000559768573,16.22
472,147.61977273861285,7.74
473,155.53366332251397,18.19
474,139.52965983211837,11.23
475,110.43095496427544,23.41
476,139.30374842086047,19.2
477,121.90133630082734,20.41
478,105.04640348788527,12.84
479,133.27341449244125,33.71
480,144.51241024750502,20.48
481,139.73871585252982,17.42
482,156.1679761187923,101.18
483,113.7312827627971,64.1
484,103.38813814766824,11.88
485,154.67154408458632,107.72
486,150.78092197842238,105.37
487,130.2460806562532,64.53
488,155.17182587240484,117.27
489,196.2138547698559,26.02
490,141.42271599824704,63.64
491,164.9584262941085,111.89
492,188.2255452200683,5.92
493,146.7315002704639,13.07
494,118.27145265295653,18.29
495,162.0520026741464,23.54
496,137.1795648118981,21.62
497,167.972909435834,115.14
498,103.34742206627895,10.87
499,134.752492836585,13.26
500,157.1051310557531,118.95
501,146.8996936901053,26.12
502,148.67171755219584,73.28
503,140.59143508834532,5.0
504,144.41005970564655,22.78
505,105.66183075578878,17.52
506,112.31414648106194,5.5
507,164.18126973618257,4.47
508,105.7545891509402,8.91
509,138.95776655878464,10.94
510,106.11426089638363,11.45
511,103.80374884783984,15.52
512,137.32648846606918,6.66
513,105.40518349999446,7.54
514,107.22462137915612,9.46
515,119.99598401729465,4.25
516,141.3215682366894,23.74
517,118.76030365050009,30.73
518,115.34443238829219,26.88
519,132.73371772211254,36.72
520,107.71817157822342,6.29
521,109.71262899125476,9.22
522,106.01187721704021,12.31
523,157.93321160779408,41.44
524,105.63057532377455,12.21
525,188.78043210511345,10.41
526,104.96226275700187,12.73
527,158.08338782438966,111.56
528,147.27413661286235,6.61
529,103.45082322923159,13.54
530,104.80824432584186,11.43
531,104.58205295721282,10.86
532,105.01391563930603,8.8
533,104.70538043293539,10.89
534,103.57439031453748,13.9
535,163.12564435691087,24.93
536,103.67748830709976,11.13
537,103.88297237288381,11.3
538,104.24181823810017,10.83
539,103.85187651517352,11.04
540,103.72874118185086,11.57
541,103.78023448199798,10.99
542,104.01683173600011,10.93
543,143.73279938310478,25.27
544,109.15771518240665,19.47
545,134.48806178824987,85.15
546,137.8717254804212,31.51
547,124.11315493125896,52.2
548,103.36726568975661,13.16
