date time lat lon depth ML nstn dmin gap trms ERH ERZ fixed nph quality
2022-06-25 14:03:44.62 23.6255 121.3977 10.36 4.03 99 5.70 101 0.31 0.10 0.10 F 279 C
2022-06-25 16:07:49.62 23.6377 121.3903 9.34 4.18 99 5.10 100 0.35 0.10 0.10 F 298 C
2022-06-26 04:28:43.33 23.6110 121.4013 12.26 4.16 99 6.90 80 0.34 0.20 0.20 F 229 B
2022-06-26 04:30:36.27 23.6247 121.3935 10.16 4.08 99 6.00 103 0.32 0.10 0.10 F 236 C
2022-06-26 16:45:54.53 23.7378 121.5078 7.55 4.20 99 5.20 50 0.39 0.10 0.10 F 150 B
2022-06-26 16:46:01.06 23.7202 121.5068 8.92 4.32 23 4.40 76 0.35 0.30 0.30 F 34 B
2022-07-06 06:49:19.93 23.0438 121.7422 28.17 4.39 99 38.20 139 0.36 0.30 0.30 F 245 C
2022-07-07 23:34:16.71 23.8608 121.0718 34.06 4.10 99 12.90 25 0.31 0.10 0.10 F 266 B
2022-07-08 17:43:13.99 23.2102 121.3817 19.32 4.36 99 9.10 111 0.32 0.10 0.10 F 285 C
2022-07-08 11:57:48.35 24.8423 121.9848 9.38 4.37 99 4.20 110 0.28 0.20 0.20 F 191 B
2022-07-09 17:32:29.25 23.1735 121.3482 33.40 4.27 99 6.20 100 0.32 0.20 0.20 F 300 C
2022-07-10 07:09:52.51 24.5980 121.8135 70.01 4.42 99 4.00 46 0.26 0.20 0.20 F 252 B
2022-07-13 23:41:12.94 22.7572 121.3428 91.71 4.79 99 15.90 69 0.24 0.20 0.10 F 341 B
2022-07-13 01:40:00.77 23.5300 121.5532 32.44 4.25 99 13.80 107 0.32 0.10 0.10 F 242 C
2022-07-14 08:42:54.01 24.8348 121.9695 8.06 4.05 99 2.70 105 0.33 0.20 0.20 F 214 C
2022-07-14 02:10:18.42 24.8330 121.9910 9.62 4.16 99 4.90 110 0.29 0.20 0.20 F 210 B
2022-07-14 01:51:16.69 24.8322 121.9828 8.23 4.03 99 4.10 109 0.30 0.20 0.10 F 138 C
2022-07-15 04:25:09.24 23.1122 121.3130 17.77 4.09 99 6.30 54 0.35 0.20 0.20 F 224 B
2022-07-19 02:39:59.37 23.2327 121.2963 7.36 4.61 99 3.80 67 0.33 0.10 0.10 F 249 B
2022-07-23 22:40:50.49 24.9310 121.8708 102.50 4.34 99 6.40 54 0.30 0.20 0.20 F 281 B
2022-07-24 18:16:35.75 23.3683 121.3862 18.30 4.60 99 7.20 57 0.37 0.10 0.10 F 305 B
2022-07-24 00:32:34.85 23.2540 121.4897 34.96 5.25 99 7.90 96 0.33 0.20 0.20 F 315 C
2022-07-25 22:11:28.18 24.0177 121.5115 18.01 4.06 99 6.10 30 0.31 0.10 0.10 F 258 B
2022-07-25 17:07:07.09 24.5140 121.9937 60.42 4.25 99 16.70 61 0.27 0.20 0.10 F 262 B
2022-07-28 00:16:16.22 22.9795 121.3598 42.30 5.46 99 5.70 98 0.36 0.20 0.10 F 318 C
2022-07-28 14:40:43.30 24.0677 121.6515 29.02 4.06 99 5.00 71 0.30 0.10 0.10 F 287 B
2022-08-15 12:44:38.49 24.3898 121.7010 30.82 4.25 99 6.30 35 0.26 0.10 0.10 F 282 B
2022-08-18 10:47:33.94 24.1353 121.7152 8.22 4.20 99 9.70 103 0.32 0.20 0.10 F 265 C
2022-08-18 10:44:23.76 24.1368 121.7145 9.51 4.14 99 9.60 100 0.30 0.10 0.10 F 296 C
2022-08-19 11:25:56.70 24.8238 121.9530 9.02 4.04 99 2.20 99 0.31 0.10 0.10 F 207 C
2022-09-01 07:01:57.41 23.1220 121.3620 33.04 4.63 99 2.90 94 0.32 0.20 0.10 F 252 C
2022-09-07 04:50:44.07 24.8067 121.9198 9.11 4.37 99 4.60 78 0.34 0.10 0.20 F 199 B
2022-09-14 13:41:06.12 22.6308 121.2763 50.78 4.16 99 18.30 91 0.44 0.20 0.20 F 253 C
2022-09-17 22:05:51.97 23.1043 121.2262 8.01 4.50 56 1.20 61 0.33 0.20 0.20 F 77 B
2022-09-17 21:41:43.07 23.1103 121.3307 15.88 4.25 99 4.50 55 0.34 0.10 0.10 F 236 B
2022-09-17 21:11:59.50 23.1003 121.3397 17.24 4.03 99 3.40 66 0.37 0.10 0.10 F 329 B
2022-09-17 18:04:27.81 23.1053 121.2958 18.56 4.38 33 7.90 58 0.37 0.30 0.40 F 55 B
2022-09-17 18:04:01.48 23.1083 121.3290 16.75 4.61 36 4.60 120 0.39 0.50 0.40 F 51 C
2022-09-17 18:03:30.56 23.0993 121.3118 15.51 4.92 99 6.20 60 0.41 0.20 0.20 F 234 B
2022-09-17 16:44:08.57 23.1012 121.1830 8.80 4.57 99 3.80 34 0.37 0.10 0.10 F 278 B
2022-09-17 16:18:47.60 23.1010 121.2067 7.01 4.18 99 1.40 30 0.36 0.10 0.10 F 263 B
2022-09-17 15:33:06.38 23.0948 121.2102 7.87 4.50 99 0.90 48 0.39 0.10 0.10 F 215 B
2022-09-17 15:24:34.47 23.1245 121.2263 9.86 4.16 99 3.30 38 0.37 0.10 0.20 F 289 B
2022-09-17 15:10:43.48 23.1448 121.1937 9.49 4.24 99 1.30 37 0.35 0.10 0.10 F 314 B
2022-09-17 15:07:03.24 23.1138 121.2070 7.21 4.48 99 2.40 42 0.33 0.10 0.10 F 300 B
2022-09-17 15:03:19.82 23.0937 121.2132 7.73 4.22 99 0.60 49 0.38 0.10 0.10 F 240 B
2022-09-17 15:00:11.07 23.1012 121.2015 6.18 4.52 99 1.90 32 0.39 0.10 0.10 F 213 B
2022-09-17 14:45:28.18 23.1167 121.1937 5.84 5.84 99 3.50 35 0.37 0.10 0.10 F 319 B
2022-09-17 14:35:23.23 23.1278 121.1722 13.44 4.77 11 4.20 78 0.33 0.50 0.40 F 19 B
2022-09-17 14:35:14.17 23.0995 121.1783 9.88 5.40 99 4.20 37 0.32 0.10 0.10 F 312 B
2022-09-17 14:18:01.35 23.0537 121.1420 4.48 4.08 99 9.10 47 0.34 0.10 0.10 F 269 C
2022-09-17 14:12:51.30 23.0902 121.2135 7.66 4.16 99 0.80 36 0.40 0.10 0.10 F 165 B
2022-09-17 13:55:41.90 23.1115 121.1792 7.39 5.26 99 4.50 31 0.34 0.10 0.10 F 304 B
2022-09-17 13:55:14.39 23.1078 121.1785 8.98 4.40 99 4.40 37 0.34 0.10 0.10 F 142 B
2022-09-17 13:47:20.89 23.0693 121.1863 9.54 4.16 99 4.40 51 0.38 0.40 0.50 F 151 A
2022-09-17 13:44:57.26 23.0785 121.1982 8.04 4.62 89 2.80 60 0.34 0.10 0.10 F 147 B
2022-09-17 13:43:50.37 23.0847 121.2083 8.18 4.44 40 1.60 37 0.25 0.10 0.10 F 69 B
2022-09-17 13:42:49.75 23.0250 121.0855 3.76 4.54 5 13.90 180 0.39 1.10 0.60 F 7 D
2022-09-17 13:42:28.04 23.0603 121.1830 12.62 4.77 15 5.40 80 0.36 1.10 0.80 F 23 A
2022-09-17 13:41:19.11 23.0840 121.1608 8.61 6.60 99 6.10 45 0.35 0.10 0.10 F 264 B
2022-09-18 11:27:30.91 23.1535 121.1883 4.22 4.32 99 1.90 43 0.39 0.10 0.20 F 188 B
2022-09-18 10:57:07.93 23.3797 121.3497 12.91 4.36 99 4.80 60 0.39 0.10 0.10 F 220 B
2022-09-18 10:48:04.73 23.2667 121.2443 19.08 4.00 99 9.10 64 0.36 0.20 0.20 F 195 B
2022-09-18 10:39:54.32 23.2725 121.2392 17.48 4.44 99 9.90 67 0.34 0.10 0.20 F 206 B
2022-09-18 09:46:58.88 23.2915 121.2463 10.55 4.04 18 9.70 47 0.41 0.80 0.80 F 33 A
2022-09-18 09:46:32.15 23.2460 121.2652 10.05 4.82 99 6.00 75 0.42 0.10 0.10 F 263 B
2022-09-18 09:44:28.87 23.2682 121.2873 11.60 4.27 99 7.70 65 0.35 0.10 0.10 F 208 B
2022-09-18 09:43:07.80 23.2295 121.2803 11.58 4.32 79 3.70 68 0.33 0.10 0.10 F 117 B
2022-09-18 09:41:01.87 23.2135 121.3103 8.44 4.08 12 2.40 86 0.40 0.50 0.30 F 18 B
2022-09-18 09:40:26.62 23.1987 121.3083 7.54 4.78 9 1.50 96 0.17 0.60 0.50 F 12 B
2022-09-18 09:39:55.86 23.2713 121.2985 11.49 5.85 99 8.10 67 0.30 0.10 0.10 F 241 B
2022-09-18 09:20:11.59 23.2665 121.2367 16.56 4.51 81 9.50 65 0.36 0.20 0.20 F 135 B
2022-09-18 09:19:34.05 23.3710 121.3453 13.85 4.73 99 3.80 55 0.27 0.10 0.10 F 279 B
2022-09-18 09:15:06.58 23.2185 121.3630 19.05 4.65 99 7.40 99 0.31 0.10 0.10 F 204 C
2022-09-18 08:46:31.88 23.1213 121.1768 13.94 5.64 99 4.30 28 0.29 0.10 0.10 F 329 B
2022-09-18 08:34:06.00 23.3895 121.3568 12.33 4.39 99 6.00 66 0.34 0.10 0.10 F 162 B
2022-09-18 08:31:14.87 23.2765 121.2648 8.40 4.29 47 9.10 77 0.54 0.30 0.30 F 75 C
2022-09-18 08:30:42.95 23.2503 121.2668 5.68 4.45 99 6.40 61 0.43 0.10 0.20 F 168 C
2022-09-18 08:00:31.91 23.1150 121.2077 6.88 4.07 99 2.50 42 0.31 0.10 0.10 F 221 B
2022-09-18 07:46:38.08 23.1342 121.1960 8.62 4.19 99 1.90 36 0.33 0.10 0.10 F 235 B
2022-09-18 07:44:17.90 23.1372 121.2042 9.21 4.25 98 1.30 38 0.34 0.10 0.20 F 167 B
2022-09-18 07:27:26.63 23.1425 121.1813 13.80 4.32 99 2.60 31 0.33 0.10 0.10 F 248 B
2022-09-18 07:20:19.39 23.1013 121.2028 7.97 4.01 88 1.80 47 0.35 0.10 0.10 F 145 B
2022-09-18 07:05:18.69 23.4850 121.3228 9.28 4.04 99 2.10 79 0.36 0.10 0.10 F 227 B
2022-09-18 07:00:16.68 23.4557 121.3070 12.27 4.19 99 5.80 93 0.40 0.20 0.10 F 167 C
2022-09-18 06:57:47.45 23.1633 121.2752 1.67 4.34 4 7.30 170 0.21 1.20 1.80 F 6 D
2022-09-18 06:57:35.43 23.1285 121.1968 5.71 5.32 99 2.40 41 0.32 0.10 0.10 F 291 B
2022-09-18 06:49:32.44 23.4682 121.2950 9.14 4.30 56 5.20 76 0.26 0.20 0.10 F 91 B
2022-09-18 06:48:53.28 23.5333 121.3000 7.22 4.05 24 4.50 92 0.33 1.00 1.00 F 39 B
2022-09-18 06:48:48.58 23.1453 121.1902 12.73 4.50 44 1.70 59 0.31 0.30 0.80 F 71 B
2022-09-18 06:48:17.66 23.0978 121.1998 15.81 4.31 29 5.70 81 0.27 0.30 0.50 F 47 B
2022-09-18 06:47:33.87 23.1598 121.1963 10.29 4.26 21 1.60 83 0.24 0.30 0.90 F 35 B
2022-09-18 06:47:25.71 23.3305 121.2670 12.54 4.18 15 5.60 62 0.48 1.50 1.40 F 25 A
2022-09-18 06:45:21.46 23.4090 121.2685 9.08 4.91 20 8.60 80 0.28 0.30 0.30 F 30 B
2022-09-18 06:44:57.51 23.0723 121.1478 7.90 5.39 7 10.40 101 0.09 0.70 0.40 F 11 B
2022-09-18 06:44:15.25 23.1370 121.1958 7.81 6.83 99 1.70 36 0.34 0.20 0.20 F 206 B
2022-09-18 06:33:25.34 23.1562 121.1998 8.58 4.19 49 1.00 48 0.28 0.20 0.10 F 89 B
2022-09-18 06:32:03.31 23.1408 121.1950 7.81 5.70 99 1.40 37 0.32 0.10 0.10 F 329 B
2022-09-18 05:54:40.91 23.1458 121.1943 7.45 4.79 99 1.30 33 0.40 0.10 0.10 F 206 B
2022-09-18 05:23:25.52 23.1450 121.1822 9.10 4.10 99 2.50 32 0.34 0.10 0.10 F 178 B
2022-09-18 05:19:19.39 23.1305 121.1817 12.13 6.15 99 3.20 34 0.31 0.10 0.10 F 323 B
2022-09-18 04:10:52.18 22.7952 121.0880 6.47 4.82 99 2.60 53 0.36 0.10 0.10 F 241 B
2022-09-18 04:07:41.14 23.0673 121.3095 15.93 4.47 99 7.30 90 0.31 0.10 0.10 F 187 B
2022-09-18 03:49:20.83 23.0685 121.3145 17.46 4.62 99 6.80 92 0.34 0.10 0.10 F 249 C
2022-09-18 02:00:10.37 23.0822 121.3108 14.29 4.79 99 6.50 72 0.40 0.20 0.20 F 202 B
2022-09-18 01:52:34.29 23.0860 121.3047 13.93 5.01 99 7.10 60 0.35 0.10 0.10 F 276 B
2022-09-18 01:51:56.74 23.0980 121.3113 14.99 4.59 99 6.30 61 0.26 0.10 0.10 F 242 B
2022-09-18 01:40:47.09 23.0422 121.2027 8.34 4.16 99 6.10 44 0.39 0.10 0.10 F 266 B
2022-09-18 00:48:39.66 23.0357 121.1908 9.58 4.08 99 7.20 41 0.39 0.10 0.10 F 189 B
2022-09-18 12:11:05.10 23.1630 121.2038 5.15 4.19 99 1.60 49 0.35 0.10 0.10 F 281 B
2022-09-18 12:33:35.16 23.3722 121.3422 14.18 4.51 99 3.60 74 0.44 0.20 0.10 F 140 B
2022-09-18 12:44:37.26 23.1367 121.1850 4.52 4.37 99 2.50 39 0.33 0.10 0.10 F 284 B
2022-09-18 15:39:32.14 23.4587 121.2958 11.56 4.06 99 6.00 68 0.32 0.10 0.10 F 253 B
2022-09-18 16:31:21.63 23.6125 121.2640 9.15 4.13 99 13.70 51 0.38 0.10 0.30 F 285 C
2022-09-18 18:21:10.24 23.1080 121.1987 6.55 4.48 99 2.50 33 0.35 0.10 0.10 F 275 B
2022-09-18 18:22:36.70 23.0707 121.3052 17.74 4.16 99 7.50 90 0.32 0.20 0.20 F 211 C
2022-09-18 18:41:49.01 23.1065 121.1972 6.68 4.24 99 2.60 30 0.39 0.10 0.10 F 204 B
2022-09-19 02:07:45.11 23.4410 121.2995 13.38 6.02 99 7.50 65 0.36 0.10 0.10 F 337 B
2022-09-19 07:03:36.62 23.2892 121.3743 18.87 4.24 99 8.40 82 0.33 0.10 0.10 F 230 B
2022-09-19 11:30:33.69 23.2632 121.2408 18.57 4.58 99 9.00 61 0.35 0.10 0.20 F 249 B
2022-09-20 01:23:31.00 23.3015 121.3720 18.79 4.43 93 7.40 72 0.28 0.10 0.10 F 145 B
2022-09-20 06:39:20.32 23.5212 121.3528 6.63 4.04 99 3.10 44 0.32 0.10 0.10 F 185 B
2022-09-20 06:41:03.44 23.1433 121.1830 17.29 4.16 99 2.40 32 0.31 0.10 0.10 F 194 B
2022-09-20 17:30:41.34 23.1445 121.1840 14.39 4.13 99 2.30 28 0.33 0.10 0.10 F 277 B
2022-09-20 18:42:02.89 22.8955 121.0730 8.78 4.46 99 5.90 44 0.36 0.10 0.10 F 195 B
2022-09-21 01:13:44.13 23.0675 121.1512 14.12 4.76 99 7.60 29 0.38 0.10 0.10 F 251 B
2022-09-21 19:35:30.68 23.5272 121.4852 17.82 4.13 99 7.40 96 0.36 0.10 0.10 F 235 C
2022-09-22 01:04:46.75 23.2687 121.2333 17.02 4.39 99 9.90 63 0.32 0.10 0.20 F 181 B
2022-09-22 03:58:03.56 23.0987 121.1643 14.79 4.13 99 5.60 31 0.34 0.10 0.10 F 251 B
2022-09-22 14:15:49.71 22.9553 121.2735 2.75 4.09 99 3.70 83 0.41 0.10 0.10 F 232 B
2022-09-22 18:54:21.52 22.9007 121.2138 9.35 4.54 99 8.60 73 0.40 0.10 0.10 F 248 B
2022-09-23 01:57:19.05 22.9030 121.2168 9.08 4.07 99 8.90 65 0.31 0.10 0.10 F 227 B
2022-09-23 15:59:22.57 24.7872 121.8922 8.51 4.11 99 8.00 66 0.30 0.10 0.20 F 224 B
2022-09-24 07:32:05.00 23.2725 121.2400 17.23 4.32 99 9.90 68 0.33 0.10 0.10 F 216 B
2022-09-25 15:06:32.73 23.5130 121.4845 3.86 4.19 99 14.40 104 0.36 0.10 0.20 F 220 C
2022-09-25 19:50:21.75 23.2632 121.4350 33.43 4.26 99 6.10 116 0.32 0.10 0.10 F 283 C
2022-09-27 11:11:09.92 22.9330 121.2447 8.84 4.36 99 7.50 77 0.42 0.10 0.10 F 211 B
2022-09-28 05:13:09.44 23.1203 121.4532 43.44 4.29 99 8.50 112 0.30 0.10 0.10 F 348 C
2022-09-29 12:36:14.91 22.9217 121.3055 20.32 4.04 99 5.50 82 0.31 0.10 0.10 F 208 B
2022-09-30 06:04:07.45 23.1468 121.1823 4.83 4.02 99 2.40 29 0.35 0.10 0.10 F 260 B
2022-09-30 13:17:57.68 22.8307 121.3463 11.64 4.23 99 16.30 82 0.43 0.40 0.40 F 277 B
2022-09-30 14:37:20.95 22.8787 121.2877 18.60 4.96 99 10.40 67 0.32 0.10 0.10 F 265 B
2022-09-30 19:50:15.44 23.2678 121.2395 13.66 4.39 99 9.50 67 0.33 0.10 0.10 F 304 B
2022-10-02 20:25:22.27 23.4872 121.4785 24.84 5.36 99 5.60 100 0.30 0.10 0.10 F 341 B
2022-10-07 05:13:24.91 23.4948 121.3023 13.28 4.59 99 2.80 56 0.29 0.20 0.10 F 241 B
2022-10-07 14:06:55.66 23.4517 121.2947 13.12 4.63 99 6.60 61 0.31 0.10 0.10 F 314 B
2022-10-08 13:58:27.69 23.2668 121.2405 17.44 4.30 99 9.30 68 0.37 0.10 0.10 F 282 B
2022-10-09 20:03:41.49 23.2643 121.2392 16.77 4.38 99 9.20 61 0.31 0.10 0.20 F 270 B
2022-10-09 20:43:28.75 24.3393 121.7940 19.90 4.39 99 5.70 74 0.24 0.10 0.10 F 257 B
2022-10-09 21:29:30.32 23.4502 121.5377 36.24 4.29 99 12.50 114 0.37 0.30 0.30 F 225 C
2022-10-09 22:17:52.32 23.1013 121.1660 14.64 4.09 99 5.50 30 0.28 0.10 0.10 F 176 B
2022-10-10 03:37:31.32 22.9230 121.2787 2.81 4.54 99 6.00 92 0.33 0.10 0.10 F 224 C
2022-10-10 12:17:51.72 23.6092 121.5333 31.24 5.38 99 11.00 89 0.26 0.10 0.10 F 339 B
2022-10-13 12:58:15.28 23.7355 121.5488 8.14 4.57 99 3.10 93 0.31 0.10 0.10 F 312 C
2022-10-16 17:24:40.16 23.2950 121.4347 27.90 4.13 99 2.90 117 0.33 0.20 0.20 F 216 C
2022-10-22 04:38:11.06 23.2698 121.2350 18.67 4.67 99 9.90 59 0.34 0.10 0.10 F 286 B
2022-10-27 09:35:51.13 23.1318 121.1793 14.23 4.27 99 3.30 37 0.37 0.10 0.10 F 254 B
2022-10-31 08:02:40.31 24.2468 121.8367 19.41 4.11 99 11.20 76 0.30 0.10 0.10 F 274 B
2022-10-31 08:48:27.85 22.9067 121.2102 8.73 5.17 99 8.20 54 0.37 0.10 0.10 F 239 B
2022-10-31 08:48:50.89 22.9262 121.2033 2.75 4.26 10 7.90 130 0.20 0.70 0.70 F 13 B
2022-10-31 08:53:06.45 22.8975 121.2195 6.50 4.01 99 9.20 76 0.44 0.10 0.30 F 169 C
2022-10-31 12:31:13.49 22.9105 121.2253 3.54 4.06 99 9.80 78 0.35 0.10 0.10 F 150 C
2022-11-01 02:02:41.39 23.2748 121.2400 17.39 4.23 99 10.10 67 0.34 0.10 0.10 F 260 B
2022-11-01 05:43:10.57 23.3185 121.4868 33.68 4.49 99 3.60 97 0.27 0.20 0.10 F 272 B
2022-11-02 15:51:16.11 24.3463 121.7992 12.53 4.08 99 6.40 74 0.33 0.10 0.10 F 259 B
2022-11-02 17:35:06.27 23.7245 121.2330 7.60 4.16 99 15.60 35 0.43 0.10 0.40 F 246 C
2022-11-04 07:29:21.40 23.7372 121.2300 6.33 4.29 99 16.10 27 0.37 0.10 0.30 F 278 C
2022-11-09 07:42:06.49 22.8767 121.2347 1.40 4.79 99 11.20 73 0.40 0.10 0.10 F 252 C
2022-11-10 15:17:17.02 23.9337 121.6222 42.82 4.09 99 3.90 75 0.37 0.20 0.20 F 285 B
2022-11-12 20:32:58.85 24.0775 121.7692 32.67 4.25 99 17.40 63 0.30 0.10 0.10 F 311 B
2022-11-14 13:21:05.81 23.1018 121.1670 14.35 4.29 99 5.40 28 0.32 0.10 0.10 F 291 B
2022-11-14 16:57:26.95 22.5957 121.3373 29.98 4.13 99 16.00 67 0.34 0.10 0.10 F 288 B
2022-11-15 12:36:15.45 23.3115 121.4853 33.78 4.55 99 3.50 94 0.35 0.20 0.20 F 300 C
2022-11-16 01:09:35.27 23.0688 121.1492 14.32 4.64 99 7.70 29 0.31 0.10 0.10 F 256 B
2022-11-18 08:29:51.49 23.1425 121.3035 35.22 4.28 99 6.30 74 0.38 0.20 0.20 F 274 B
2022-11-18 22:25:25.42 24.2053 121.1710 62.24 4.55 99 4.90 16 0.30 0.20 0.20 F 315 B
2022-11-20 01:49:41.87 24.6543 121.9508 68.91 5.13 99 10.60 90 0.34 0.20 0.20 F 288 C
2022-11-20 03:11:23.65 24.6542 121.9567 68.55 4.02 99 11.10 91 0.28 0.20 0.20 F 257 B
2022-11-20 12:13:00.08 23.8647 121.7038 47.51 4.15 99 11.20 81 0.31 0.20 0.10 F 283 B
2022-11-26 17:38:04.22 23.8575 121.6365 35.96 5.64 99 6.20 85 0.27 0.10 0.10 F 359 B
2022-11-29 02:43:22.52 23.8777 121.6288 36.95 4.26 99 4.00 85 0.36 0.20 0.20 F 249 B
2022-11-30 20:57:00.76 23.3665 121.6022 33.97 4.15 99 16.40 103 0.34 0.20 0.20 F 270 C
2022-12-07 16:54:28.18 23.7967 121.6013 29.72 5.67 99 4.10 83 0.29 0.10 0.10 F 340 B
2022-12-09 08:59:26.14 23.1397 121.1837 16.85 4.01 99 2.50 37 0.31 0.10 0.10 F 259 B
2022-12-09 20:14:47.25 23.1432 121.1842 14.09 4.17 99 2.30 32 0.36 0.10 0.10 F 258 B
2022-12-12 15:52:34.79 22.8780 121.2215 6.67 4.07 99 9.90 74 0.39 0.10 0.20 F 215 C
2022-12-13 16:56:13.29 23.7845 121.4243 18.01 4.40 99 3.50 35 0.29 0.10 0.10 F 278 B
2022-12-14 14:32:29.57 23.5740 121.3382 15.24 4.67 99 7.80 72 0.41 0.10 0.10 F 290 B
2022-12-14 22:54:12.01 23.4367 121.2852 22.17 4.64 99 5.10 56 0.33 0.10 0.10 F 292 B
2022-12-15 04:03:16.42 23.7787 121.8450 16.30 6.51 99 28.40 116 0.41 0.20 0.20 F 322 C
2022-12-15 04:04:13.92 23.7973 121.7152 22.00 4.67 21 15.60 219 0.23 0.50 0.50 F 29 C
2022-12-15 04:04:53.19 23.8185 121.7138 22.90 4.47 26 14.80 191 0.29 0.40 0.40 F 37 C
2022-12-15 04:05:34.15 23.7845 121.7042 17.90 4.53 73 14.40 185 0.31 0.30 0.30 F 108 D
2022-12-15 04:05:59.47 23.7928 121.7062 17.83 4.71 99 14.60 128 0.30 0.20 0.20 F 141 C
2022-12-15 04:07:53.19 23.7932 121.7083 20.99 4.52 99 14.80 109 0.30 0.10 0.10 F 236 C
2022-12-15 04:09:31.31 23.7963 121.7100 21.98 4.27 99 15.00 164 0.32 0.10 0.10 F 192 C
2022-12-15 04:19:50.67 23.7917 121.7852 16.14 4.02 99 22.40 166 0.42 0.30 0.20 F 183 C
2022-12-15 04:24:16.33 23.7995 121.7315 18.78 4.11 99 17.20 163 0.29 0.20 0.10 F 235 C
2022-12-15 05:40:48.96 23.7982 121.7068 19.39 4.11 99 14.70 95 0.30 0.10 0.10 F 288 B
2022-12-15 07:37:30.27 23.8042 121.7430 16.76 4.19 99 18.10 115 0.33 0.20 0.20 F 226 C
2022-12-16 17:38:26.61 23.5117 121.4917 7.07 4.08 99 7.20 84 0.35 0.10 0.10 F 322 C
2022-12-17 15:10:32.86 23.2643 121.2435 17.07 4.10 99 8.90 60 0.41 0.10 0.20 F 251 B
2022-12-23 21:17:59.14 23.1267 121.1775 13.92 5.25 99 3.80 33 0.30 0.10 0.10 F 347 B
2022-12-31 13:36:57.55 23.7477 121.6378 47.19 4.41 99 8.80 94 0.28 0.20 0.10 F 302 B
2023-01-02 06:29:13.29 24.0635 121.6633 29.87 4.27 99 6.30 57 0.25 0.10 0.10 F 303 B
2023-01-02 21:19:18.13 23.7838 121.5440 17.51 4.33 99 2.00 66 0.26 0.10 0.10 F 271 B
2023-01-05 04:59:28.43 23.2297 121.5867 39.65 4.54 99 16.80 85 0.26 0.20 0.20 F 302 B
2023-01-07 11:21:26.95 23.5553 121.3255 15.21 4.78 99 5.70 62 0.32 0.10 0.10 F 319 B
2023-01-09 11:31:50.35 23.3835 121.2650 11.51 4.78 99 3.40 38 0.38 0.10 0.10 F 319 B
2023-01-10 19:22:12.01 23.1485 121.3075 33.94 4.04 99 5.70 84 0.37 0.20 0.20 F 297 B
2023-01-11 04:42:09.41 23.2245 121.4650 29.22 4.86 99 10.30 85 0.29 0.20 0.20 F 314 B
2023-01-19 18:43:10.49 24.0725 121.7770 32.45 4.19 99 17.50 66 0.29 0.10 0.10 F 315 B
2023-01-20 02:56:26.32 24.0478 121.5157 19.67 4.42 99 9.40 42 0.30 0.10 0.10 F 291 B
2023-01-21 00:05:34.74 23.7825 121.7668 15.86 4.10 99 20.80 107 0.38 0.20 0.20 F 258 C
2023-02-06 20:20:17.36 24.2727 121.7600 22.08 5.19 99 4.00 53 0.29 0.10 0.10 F 343 B
2023-02-06 22:12:55.03 24.2718 121.7610 21.76 4.12 99 4.10 53 0.31 0.10 0.10 F 310 B
2023-02-07 21:48:48.13 24.7468 121.8295 79.14 4.54 99 7.70 51 0.32 0.20 0.10 F 309 B
2023-02-08 04:18:40.46 23.8133 121.9897 39.40 4.38 99 40.70 118 0.34 0.10 0.20 F 330 C
2023-02-08 10:49:59.93 23.4445 121.5488 36.70 5.60 99 13.80 71 0.27 0.20 0.10 F 362 B
2023-02-11 11:35:49.16 23.4318 121.5337 34.20 5.21 99 13.10 70 0.29 0.20 0.20 F 322 B
2023-02-12 21:51:16.99 23.0997 121.1660 14.48 4.03 99 5.50 32 0.40 0.10 0.10 F 262 B
2023-02-13 07:34:58.71 23.2602 121.2482 17.27 4.07 99 8.30 64 0.38 0.10 0.10 F 242 B
2023-02-17 01:22:50.70 23.9430 121.4697 18.00 4.69 99 3.40 43 0.31 0.10 0.10 F 240 B
2023-02-18 23:32:33.01 24.6700 121.6338 54.60 4.67 99 7.10 31 0.22 0.10 0.10 F 322 B
2023-02-21 04:22:25.00 24.4282 121.8937 26.01 4.23 99 11.90 71 0.39 0.20 0.10 F 263 B
2023-02-21 11:01:42.03 23.5173 121.6610 31.29 4.85 99 24.10 129 0.28 0.20 0.10 F 321 B
2023-02-22 21:18:44.09 23.9918 121.7347 6.93 4.66 99 12.40 100 0.29 0.10 0.20 F 303 B
2023-02-27 19:30:58.06 23.1842 121.3713 18.72 4.12 99 8.10 78 0.38 0.10 0.10 F 231 B
2023-03-02 16:48:59.21 24.5282 121.8308 11.28 4.99 99 5.40 48 0.32 0.10 0.10 F 313 B
2023-03-02 11:25:23.66 24.5303 121.8320 10.54 4.26 99 5.20 67 0.31 0.10 0.10 F 274 B
2023-03-02 07:01:48.69 23.0677 121.3493 19.48 4.15 99 4.10 92 0.36 0.20 0.20 F 183 C
2023-03-03 14:48:44.29 24.8585 121.9062 108.71 5.07 99 4.20 44 0.26 0.20 0.20 F 345 B
2023-03-06 04:20:01.49 23.6797 121.6858 49.58 4.24 99 14.40 102 0.27 0.20 0.10 F 283 B
2023-03-06 14:34:02.43 24.5338 121.8432 10.45 4.13 99 4.60 77 0.33 0.10 0.10 F 261 B
2023-03-09 09:38:39.02 23.7413 121.7105 46.56 4.12 99 15.90 90 0.33 0.20 0.20 F 278 C
2023-03-09 19:45:10.99 23.4595 121.5458 34.66 4.22 99 13.00 89 0.32 0.10 0.20 F 321 B
